Age,Work_Hours_Per_Week,Projects_Handled,Training_Hours,Employee_Satisfaction_Score,Resigned
42,53,27,72,3.69,FALSE
51,60,14,95,3.61,FALSE
34,57,3,91,4.85,FALSE
47,35,24,16,2.42,FALSE
44,43,18,73,4.57,TRUE
47,44,7,13,3.42,TRUE
32,52,0,35,1.38,FALSE
43,45,7,93,3.06,TRUE
30,34,34,79,4.14,FALSE
49,52,33,47,4.49,FALSE
36,50,42,67,1.41,TRUE
34,30,9,20,1.02,TRUE
58,37,42,82,1.28,TRUE
48,49,47,82,3.65,TRUE
59,34,10,91,4.51,TRUE
58,42,32,66,4.29,TRUE
27,43,2,67,3.55,TRUE
39,52,46,31,4.23,TRUE
52,38,17,55,4.01,TRUE
34,41,9,81,3.46,TRUE
45,50,3,34,1.44,FALSE
38,35,21,51,3.29,FALSE
38,48,38,91,4.26,TRUE
44,46,5,9,4.61,FALSE
50,40,41,92,1.08,TRUE
26,32,14,55,3.26,TRUE
52,37,37,85,4.52,TRUE
41,34,32,6,3.15,TRUE
49,55,25,96,4.03,TRUE
50,57,16,82,4.7,TRUE
28,43,3,65,4.83,TRUE
44,45,11,32,4.07,TRUE
39,32,47,73,4.78,FALSE
24,48,31,78,2.34,TRUE
42,41,11,20,2.89,TRUE
58,38,34,28,1.04,FALSE
25,57,42,50,1.77,TRUE
39,52,35,20,3.38,FALSE
26,30,28,75,1.06,FALSE
28,46,8,44,2.29,FALSE
42,38,21,37,2.02,TRUE
54,44,8,42,2.34,TRUE
51,57,1,43,4.58,FALSE
24,56,7,81,2.02,FALSE
31,53,2,39,3.05,FALSE
43,34,12,60,4.86,FALSE
51,41,41,64,2.41,TRUE
32,38,4,30,3.19,TRUE
47,46,31,75,3.58,FALSE
22,36,21,29,1.87,FALSE
48,39,4,51,3.47,FALSE
33,39,8,53,2,FALSE
57,59,21,65,2.05,FALSE
28,51,12,13,2.42,FALSE
49,57,10,19,2.8,FALSE
28,52,21,15,2.08,FALSE
45,38,48,69,3,FALSE
60,43,12,51,4.38,FALSE
39,58,18,3,3.57,FALSE
43,38,38,19,3.34,FALSE
45,42,27,85,2.79,FALSE
35,42,31,52,3.47,TRUE
39,49,2,99,4.94,TRUE
32,42,35,34,1.1,FALSE
33,57,8,57,1.2,FALSE
29,47,48,41,1.18,FALSE
54,49,0,57,2.13,FALSE
32,46,2,57,3.11,TRUE
35,52,24,71,1.08,TRUE
58,46,19,55,1.32,TRUE
40,30,11,24,1.57,TRUE
52,53,10,70,1.88,TRUE
51,51,41,17,4.14,TRUE
53,39,48,80,1.66,TRUE
51,35,12,97,1.11,TRUE
38,59,0,6,3.84,TRUE
40,32,18,81,3.44,FALSE
31,60,22,85,4.02,TRUE
23,49,29,87,4.42,FALSE
45,44,35,24,1.65,FALSE
35,49,21,18,4.34,FALSE
28,36,44,36,3.45,FALSE
26,40,49,76,3.12,TRUE
31,39,4,8,1.8,FALSE
30,46,37,26,4.71,TRUE
39,33,26,17,2.25,FALSE
49,48,42,34,4.34,TRUE
53,51,48,10,1.79,TRUE
25,47,4,18,1.65,TRUE
34,58,32,47,4.65,TRUE
25,53,5,47,1.28,TRUE
52,43,17,93,3.12,FALSE
31,48,38,52,2.94,FALSE
29,49,47,28,4.81,TRUE
53,55,44,79,4.26,FALSE
58,40,36,56,1.7,TRUE
57,58,8,25,3.71,FALSE
49,50,42,38,3.1,FALSE
59,44,20,11,2.48,TRUE
29,56,27,47,2.35,TRUE
35,32,28,12,3.66,TRUE
59,50,15,22,4.26,FALSE
40,60,8,20,3.14,TRUE
53,41,6,45,2.5,TRUE
50,41,48,47,3.68,FALSE
27,30,29,99,1.32,FALSE
53,37,16,78,1.56,FALSE
28,45,25,95,4.38,TRUE
38,37,35,28,4.3,TRUE
51,39,28,53,2.32,FALSE
52,50,18,37,2.93,FALSE
31,37,15,17,2.85,FALSE
31,52,11,34,1.78,TRUE
33,58,4,99,3,TRUE
25,52,25,71,1.75,FALSE
41,49,14,78,3.02,TRUE
60,42,15,78,1.11,TRUE
39,32,23,9,2.46,TRUE
49,31,45,58,2.32,FALSE
57,43,13,90,1.68,TRUE
42,36,16,99,1.44,FALSE
58,60,1,46,2.85,TRUE
53,35,22,49,1.62,TRUE
35,42,7,69,1.72,FALSE
39,48,2,16,4.25,FALSE
48,52,26,34,3.33,TRUE
56,40,42,55,1.23,TRUE
60,54,37,30,2.01,FALSE
32,53,28,83,4.26,FALSE
33,52,30,12,2.87,FALSE
59,40,45,26,2.23,TRUE
28,44,9,45,2.3,TRUE
39,30,47,8,3.58,FALSE
25,44,30,60,3.07,TRUE
47,39,21,43,4.39,TRUE
49,39,9,69,1.36,FALSE
59,43,36,59,1.23,FALSE
40,46,30,63,2.05,TRUE
58,41,43,65,3.75,FALSE
46,49,34,39,3.45,FALSE
41,35,41,75,2.03,FALSE
42,57,26,29,4.76,FALSE
51,55,10,94,1.48,FALSE
40,30,22,49,2.15,FALSE
32,39,12,97,2.19,FALSE
59,47,23,6,4.46,FALSE
30,45,47,53,1.49,FALSE
43,40,14,11,2.09,FALSE
25,44,42,98,1.25,FALSE
50,31,45,18,3.79,FALSE
48,41,13,48,4.35,FALSE
27,56,46,89,1.67,FALSE
27,37,47,25,1.61,FALSE
26,48,2,57,1.62,TRUE
45,54,49,37,2.56,FALSE
23,60,28,86,2.21,FALSE
42,50,46,41,4.95,TRUE
43,40,45,42,1.93,FALSE
39,32,38,97,3.7,FALSE
56,49,49,53,1.82,TRUE
22,37,16,18,1.52,TRUE
40,57,43,84,2.05,FALSE
46,45,20,36,3.83,FALSE
25,48,15,31,1.97,FALSE
25,38,28,9,3.88,FALSE
34,49,12,18,4.18,TRUE
49,41,30,94,3.67,FALSE
34,53,31,94,1.79,TRUE
58,41,0,61,1.48,FALSE
31,51,37,75,4.1,TRUE
50,48,21,63,3.99,FALSE
41,36,19,64,3.28,TRUE
50,45,49,94,1.31,FALSE
55,55,17,45,3.1,FALSE
45,47,45,64,1.23,TRUE
58,58,25,5,1.9,TRUE
33,42,16,23,1.32,FALSE
38,43,30,84,4.87,TRUE
26,35,44,95,2.72,TRUE
35,60,16,32,4.39,FALSE
27,38,48,71,2.48,TRUE
35,48,16,80,3.15,TRUE
46,43,30,85,4.88,TRUE
59,35,25,31,3.89,FALSE
34,51,15,39,4.96,FALSE
60,56,32,64,4.36,TRUE
60,53,24,72,4.63,TRUE
30,48,12,10,1.89,FALSE
47,55,15,66,3.01,FALSE
54,32,11,49,4.65,TRUE
48,56,13,55,3.14,TRUE
34,30,26,61,4.5,TRUE
34,53,38,5,4.18,FALSE
55,35,10,29,4.09,TRUE
34,53,27,78,1.27,TRUE
53,30,42,12,1.52,TRUE
51,54,26,6,3.42,TRUE
32,59,42,76,2.24,TRUE
25,34,12,47,4.22,TRUE
42,50,6,78,4.76,TRUE
54,31,16,54,1.06,TRUE
50,49,19,71,4.14,TRUE
33,31,35,1,4.83,TRUE
47,50,7,47,2.82,FALSE
45,55,23,70,3.82,TRUE
53,36,41,1,4.64,FALSE
24,48,25,29,2.47,FALSE
51,42,43,75,2.62,TRUE
49,45,42,67,1.98,FALSE
53,37,8,82,1.18,TRUE
33,54,33,52,2.6,FALSE
23,48,3,95,2.38,TRUE
26,53,4,66,4.31,FALSE
53,40,42,75,2.46,FALSE
41,44,47,76,4.57,FALSE
56,45,48,79,4.58,FALSE
31,56,43,61,2.38,FALSE
33,44,23,5,3.36,FALSE
35,34,24,69,4.9,TRUE
28,49,34,7,2.58,FALSE
38,53,29,80,2.33,TRUE
23,55,3,36,5,TRUE
53,42,45,83,4.21,TRUE
38,44,14,7,3.67,TRUE
32,39,8,27,4.02,FALSE
60,50,7,19,2.5,FALSE
41,45,44,39,3.44,TRUE
47,51,2,98,4.97,TRUE
36,53,33,49,3.82,FALSE
36,45,45,96,1.23,TRUE
28,59,0,89,2.39,TRUE
46,33,6,86,4.36,FALSE
22,34,18,64,4.76,FALSE
23,53,24,14,4.16,TRUE
34,41,7,20,4.93,FALSE
34,46,34,78,3.94,FALSE
27,46,17,2,2.55,TRUE
60,35,27,87,1.74,FALSE
23,37,14,8,2.98,FALSE
31,37,32,13,2.45,TRUE
46,37,42,63,2.55,TRUE
58,44,42,40,1.71,FALSE
60,30,25,63,3.93,FALSE
47,45,13,30,1.48,TRUE
23,30,22,12,2.95,FALSE
42,30,5,11,1.8,TRUE
35,37,31,62,3.57,TRUE
37,44,32,98,2.64,TRUE
57,51,9,53,2.69,TRUE
34,52,11,92,2.56,TRUE
42,30,44,74,1.65,FALSE
38,59,14,78,2.1,FALSE
46,33,3,13,4.39,TRUE
60,54,12,32,2.18,TRUE
60,45,31,26,4.75,FALSE
24,33,13,36,1.93,TRUE
55,41,47,57,3.81,FALSE
46,50,46,21,1.38,FALSE
24,31,9,64,3.64,FALSE
45,56,16,7,3.69,FALSE
37,58,35,3,1.1,FALSE
56,32,41,25,2.03,TRUE
48,57,13,84,4.63,TRUE
41,56,40,30,2.19,FALSE
24,53,28,87,3.8,TRUE
29,30,24,89,1.29,TRUE
57,46,37,39,3.64,TRUE
56,42,4,8,3.05,FALSE
39,40,0,59,4.94,FALSE
59,36,14,34,2.96,FALSE
55,44,31,58,4.27,FALSE
52,46,9,89,4.51,FALSE
28,56,30,3,2.26,FALSE
56,49,5,58,1.17,TRUE
40,44,28,47,4.52,TRUE
27,46,43,35,3.81,TRUE
54,43,22,72,1.84,FALSE
49,32,36,26,3.26,TRUE
32,52,12,69,3.15,TRUE
30,42,1,13,2.58,FALSE
56,57,30,83,4.16,TRUE
56,48,43,68,2.33,FALSE
44,42,37,52,4.66,FALSE
55,36,44,17,4.78,TRUE
55,36,44,62,3.64,FALSE
32,36,25,69,2.53,TRUE
26,54,40,8,2.18,FALSE
42,37,18,61,3.8,TRUE
50,34,29,66,1.44,TRUE
26,51,19,6,3.13,FALSE
38,48,3,32,2.76,FALSE
31,41,24,44,4.68,FALSE
58,36,29,18,4.94,TRUE
51,58,45,77,4.91,FALSE
53,45,10,50,1.46,FALSE
58,41,19,14,2.93,FALSE
33,57,6,18,2.38,TRUE
38,58,19,87,3.73,TRUE
27,58,5,66,3.76,TRUE
59,51,37,59,1.39,TRUE
25,45,15,31,1.17,FALSE
41,45,48,35,2.59,FALSE
27,31,8,15,1.2,TRUE
60,42,1,24,1.37,TRUE
42,40,32,8,3.36,FALSE
38,42,13,12,1.76,FALSE
36,55,31,7,3.8,TRUE
25,46,3,51,2.86,TRUE
58,55,10,77,4.58,TRUE
31,33,35,63,4.17,TRUE
28,38,20,43,4.43,TRUE
26,35,26,85,1.67,TRUE
37,53,41,9,2.68,FALSE
57,38,25,37,4.81,FALSE
32,41,35,41,3.27,TRUE
59,30,42,24,4.09,FALSE
43,54,23,83,4.04,FALSE
31,55,32,29,4.29,TRUE
55,49,46,20,2.64,FALSE
35,48,32,43,3.81,TRUE
32,53,15,94,2.03,TRUE
55,32,33,34,1.97,TRUE
25,35,22,63,3.16,FALSE
51,35,4,31,3.28,TRUE
38,54,39,36,1.57,FALSE
51,39,42,95,1.58,FALSE
41,30,45,37,5,TRUE
44,42,33,12,1.72,FALSE
50,37,1,22,1.93,FALSE
35,48,22,65,1.63,FALSE
27,43,3,68,2.35,TRUE
33,36,22,99,2.26,TRUE
60,49,35,97,4.03,TRUE
33,40,48,29,4.59,FALSE
60,45,21,89,2.88,TRUE
55,57,38,93,2.18,FALSE
42,37,39,4,2.33,TRUE
30,55,49,77,3.57,TRUE
40,60,23,32,3.32,TRUE
46,59,48,86,3.23,TRUE
36,50,42,67,1.41,TRUE
38,49,36,64,2.02,FALSE
49,38,14,14,4.74,FALSE
37,47,14,24,3.73,FALSE
29,56,37,42,3.12,TRUE
36,31,31,75,2.48,FALSE
47,54,18,67,4.25,TRUE
56,40,36,17,3.08,FALSE
36,39,17,47,4.3,FALSE
32,30,47,33,4.06,TRUE
44,55,48,10,4.61,FALSE
52,45,25,40,1.49,TRUE
40,51,20,46,3.17,FALSE
47,39,2,60,4.97,FALSE
49,31,19,72,1.54,TRUE
32,40,34,58,2.81,FALSE
49,56,36,56,4.49,FALSE
50,44,22,33,2.96,TRUE
53,36,25,96,1.7,FALSE
34,59,10,63,4.27,TRUE
58,31,28,15,4.6,FALSE
27,58,36,86,2.22,TRUE
37,60,34,91,1.81,FALSE
58,37,46,60,3.51,TRUE
60,41,18,68,4.6,TRUE
40,47,20,55,2.18,TRUE
45,33,17,23,4.74,TRUE
46,46,3,18,3.66,FALSE
44,36,8,65,4.58,FALSE
33,47,37,32,2.58,TRUE
31,54,47,7,3.43,TRUE
51,31,39,50,2.55,TRUE
23,39,4,93,4.55,FALSE
22,37,16,18,1.52,TRUE
33,43,37,91,1.46,TRUE
24,51,48,64,3.58,TRUE
44,56,34,45,1.35,TRUE
22,59,9,27,4.57,FALSE
56,57,28,24,2.3,FALSE
45,36,38,25,4,FALSE
33,40,31,29,1.19,FALSE
48,55,2,2,4.08,FALSE
28,38,34,63,4.41,FALSE
23,59,43,82,4.06,TRUE
47,54,34,89,1.79,FALSE
29,47,16,65,2.2,TRUE
43,34,37,78,2.66,FALSE
40,31,37,34,1.37,FALSE
26,33,47,11,2.8,TRUE
29,47,32,3,3.21,FALSE
44,30,45,97,1,TRUE
27,38,25,67,3.96,FALSE
56,50,5,90,1.91,FALSE
40,45,7,59,1.72,FALSE
37,47,45,2,4.59,FALSE
30,40,0,44,3.5,TRUE
31,44,7,83,1.59,FALSE
50,57,29,94,2.04,TRUE
26,55,7,46,3.52,FALSE
37,38,1,5,1.5,TRUE
58,41,43,92,1.7,FALSE
48,54,6,45,4.3,TRUE
38,47,12,33,2.15,FALSE
48,56,27,16,2.37,FALSE
49,38,39,72,1.22,TRUE
39,42,49,29,3.13,FALSE
36,59,23,95,3.08,TRUE
57,47,26,31,4.38,FALSE
26,44,30,57,1.82,FALSE
55,60,16,27,1.84,FALSE
55,48,24,5,1.97,FALSE
57,31,42,30,1.59,TRUE
25,54,45,25,1.3,FALSE
27,31,27,14,2.35,FALSE
33,56,18,79,4.47,TRUE
53,33,23,9,1.39,FALSE
59,46,25,52,1.96,FALSE
28,52,20,57,2.73,TRUE
56,49,8,81,2.61,TRUE
47,33,6,14,1.92,TRUE
58,55,28,10,3.44,TRUE
58,38,27,74,3.31,FALSE
48,34,49,16,3.8,FALSE
54,38,5,27,3.47,FALSE
44,47,49,14,2.67,FALSE
55,55,47,73,2.87,TRUE
30,30,5,97,4.02,TRUE
43,41,3,49,1.22,FALSE
57,36,6,33,1.03,TRUE
35,55,38,86,3.43,TRUE
43,48,10,45,1.17,TRUE
41,54,8,89,4.54,FALSE
48,43,41,55,2.74,TRUE
51,58,4,88,1.14,FALSE
25,40,16,45,2.07,FALSE
47,41,46,78,3.22,TRUE
60,40,12,90,4.85,TRUE
47,57,14,4,2.59,TRUE
59,56,43,56,2.36,TRUE
42,33,42,7,1.93,TRUE
40,49,48,28,3.09,FALSE
47,54,11,15,2.08,TRUE
31,59,8,43,2.91,FALSE
43,58,31,24,3.96,TRUE
36,56,31,68,1.25,TRUE
59,60,40,89,3.59,FALSE
40,33,8,39,1.57,FALSE
42,43,38,22,4.64,TRUE
56,44,0,71,1.61,TRUE
49,47,47,42,4.02,TRUE
24,59,43,77,2.85,TRUE
41,51,22,78,3.4,TRUE
51,44,48,41,3.93,TRUE
23,37,21,8,4.57,FALSE
22,50,49,17,1.89,TRUE
43,45,49,62,1.34,FALSE
48,40,12,20,1.04,TRUE
40,55,6,71,2.79,FALSE
52,60,21,80,1.69,FALSE
38,59,48,84,2.92,FALSE
57,39,5,31,4.68,FALSE
47,39,41,67,3.63,TRUE
55,44,2,41,2.54,FALSE
55,59,25,69,3.18,FALSE
56,53,3,45,3.76,TRUE
54,43,26,54,4.51,TRUE
46,54,33,79,1.79,FALSE
39,46,41,76,2.88,FALSE
39,51,1,97,3.56,TRUE
40,60,21,73,3.23,FALSE
45,52,36,64,1.22,FALSE
24,42,47,40,2.49,TRUE
24,57,37,23,3.82,FALSE
45,34,46,79,3.2,FALSE
35,58,11,67,4.01,FALSE
29,33,46,82,1.19,FALSE
43,53,28,25,4.64,FALSE
26,33,35,85,3.75,TRUE
39,50,28,30,2.68,TRUE
36,51,42,74,2.95,FALSE
59,51,48,66,1.32,FALSE
49,58,34,77,4.67,TRUE
46,51,9,43,2.65,TRUE
51,49,26,33,4.12,TRUE
42,45,21,46,2.33,TRUE
55,57,6,49,1.89,TRUE
48,38,39,23,1.48,TRUE
39,50,15,24,4.45,TRUE
55,56,22,28,1.07,FALSE
51,49,2,17,3,FALSE
56,49,44,53,4.25,FALSE
32,40,38,37,4.19,FALSE
51,35,12,97,1.11,TRUE
42,35,17,58,1.18,FALSE
33,40,24,51,4.15,FALSE
53,36,28,59,3.89,TRUE
22,59,31,79,3.47,FALSE
27,58,40,43,3.31,FALSE
25,55,20,81,4.27,TRUE
34,31,37,22,2.74,TRUE
37,37,32,60,1.8,FALSE
59,35,43,36,3.69,FALSE
44,55,19,30,2.66,FALSE
36,53,32,36,2.23,TRUE
51,30,31,84,2.42,TRUE
56,39,3,85,3.21,FALSE
57,42,35,75,2.36,FALSE
38,32,19,39,1.24,FALSE
60,45,8,51,3.57,FALSE
52,40,28,77,3.65,TRUE
60,42,29,47,2.6,TRUE
42,30,5,11,1.8,TRUE
44,37,30,89,3.51,FALSE
58,54,36,90,3.49,FALSE
50,55,3,2,1.76,TRUE
41,56,25,8,4.38,TRUE
30,56,14,56,3.67,FALSE
40,49,31,62,1.53,TRUE
50,37,11,69,4.95,FALSE
32,51,45,30,2.63,TRUE
28,35,39,92,2.31,FALSE
22,60,43,2,2.67,TRUE
29,56,39,82,1.8,TRUE
34,52,27,44,3.14,TRUE
47,43,38,86,1.66,FALSE
47,54,22,4,3.26,TRUE
56,56,7,36,3.51,FALSE
42,52,8,88,1.95,TRUE
27,50,29,66,1.94,TRUE
59,35,27,83,1.52,FALSE
31,34,27,54,4.44,TRUE
49,57,16,49,4.23,TRUE
36,55,17,97,1.71,TRUE
48,42,28,42,2.54,FALSE
58,56,41,37,1.96,FALSE
36,34,11,35,4.47,TRUE
45,32,33,4,1.4,TRUE
31,48,26,51,4.16,FALSE
35,48,32,43,3.81,TRUE
47,51,41,20,4.95,TRUE
52,37,37,85,4.52,TRUE
57,50,39,4,3.89,TRUE
53,35,49,43,1.65,TRUE
51,48,39,24,3.75,TRUE
35,42,49,93,3.2,FALSE
51,55,3,81,1.4,FALSE
55,35,45,68,2.25,FALSE
58,30,45,34,3.1,FALSE
45,37,46,55,4.92,TRUE
28,52,16,1,4.33,TRUE
50,56,25,54,2.58,FALSE
22,43,27,76,4.5,FALSE
30,56,0,69,3.78,TRUE
59,41,9,53,3.3,FALSE
44,45,33,57,2.98,TRUE
52,43,21,30,4.66,FALSE
45,45,46,32,3.93,TRUE
55,59,25,81,4.41,FALSE
35,45,38,54,1.5,TRUE
44,52,24,77,2.83,TRUE
28,60,1,78,1.75,FALSE
40,40,1,51,4.2,FALSE
43,43,5,15,1.35,FALSE
38,38,38,16,3.47,TRUE
45,37,28,97,3.1,FALSE
45,55,1,0,2.21,FALSE
29,57,48,96,4.74,FALSE
49,36,2,14,3.41,FALSE
35,56,0,92,1.82,TRUE
31,45,25,80,2.6,TRUE
30,56,19,32,3.46,TRUE
41,36,19,64,3.28,TRUE
36,52,39,74,4.08,FALSE
43,45,5,46,1.69,FALSE
55,37,27,1,3.17,FALSE
24,53,3,36,1.86,FALSE
52,46,17,80,1.07,FALSE
54,47,27,12,4.85,FALSE
22,37,40,77,1.24,FALSE
60,58,17,3,3.92,TRUE
47,57,38,65,3.43,FALSE
29,50,9,64,3.69,FALSE
37,56,24,36,3.44,TRUE
51,48,25,6,4.18,TRUE
24,49,27,3,1.7,TRUE
31,56,33,0,4.86,FALSE
44,57,11,52,2.36,FALSE
50,47,1,21,4.69,TRUE
53,55,37,62,4.46,FALSE
42,56,0,43,3.46,TRUE
38,42,10,6,3.24,TRUE
26,32,4,52,1.25,TRUE
30,41,38,54,3.35,TRUE
55,34,24,77,2.15,FALSE
52,36,12,92,4.72,TRUE
46,41,40,3,4.2,TRUE
36,52,21,16,2.15,TRUE
22,60,38,51,3.87,TRUE
56,42,21,49,4.55,FALSE
56,33,6,29,1.62,FALSE
48,58,38,62,4.9,TRUE
32,31,35,9,3.32,TRUE
57,32,38,37,1.21,TRUE
32,38,11,59,4.15,FALSE
24,49,29,59,4.04,FALSE
34,46,33,93,1.05,FALSE
32,34,14,80,2.96,FALSE
27,32,19,57,3.27,TRUE
37,49,32,94,3.31,TRUE
60,36,24,2,4.75,TRUE
33,30,38,0,4.92,TRUE
39,43,4,76,1.33,FALSE
60,50,14,12,1.37,FALSE
42,54,11,89,1.43,TRUE
39,45,27,17,4.96,TRUE
49,31,13,91,4.19,FALSE
37,39,7,13,1.62,TRUE
30,51,30,99,2.23,FALSE
50,30,15,49,4,FALSE
54,48,16,1,4,FALSE
34,52,19,48,3.45,TRUE
22,57,12,7,1.11,FALSE
40,53,29,79,1.85,FALSE
53,31,33,94,1.06,FALSE
49,55,32,36,2.29,FALSE
56,30,2,22,2.61,TRUE
50,47,24,76,1.8,FALSE
52,57,19,45,3.84,TRUE
46,50,23,13,4.71,FALSE
51,59,32,44,2.38,TRUE
37,51,10,6,3.47,TRUE
47,42,6,12,4.33,FALSE
39,41,22,46,4.65,FALSE
23,33,27,8,1.46,TRUE
40,41,31,69,1.56,FALSE
28,58,44,3,4.3,FALSE
35,43,34,79,1.27,TRUE
36,48,33,61,3.36,TRUE
60,54,18,60,2.06,FALSE
56,39,21,91,3.21,TRUE
50,32,23,85,2.72,FALSE
41,30,33,42,3.27,FALSE
59,43,39,24,1.27,FALSE
24,44,37,39,4.38,TRUE
29,59,26,58,3.23,TRUE
53,56,34,62,2.11,FALSE
27,32,32,71,3.74,FALSE
26,46,47,22,1.37,FALSE
49,42,17,85,4.93,FALSE
46,33,10,77,4.53,TRUE
50,46,27,44,1.65,TRUE
44,56,41,33,2.84,FALSE
28,60,9,15,3.07,FALSE
33,52,20,28,3.94,TRUE
56,43,14,38,2.99,TRUE
42,39,25,66,1.04,FALSE
40,30,36,50,3.31,FALSE
42,52,21,99,2.84,FALSE
55,32,23,52,1.54,FALSE
38,31,34,55,4.2,TRUE
53,55,35,13,3.02,TRUE
48,33,25,78,1.77,TRUE
26,54,13,97,1.26,TRUE
25,32,33,51,4.2,TRUE
37,48,14,85,2.39,FALSE
33,43,37,91,1.46,TRUE
49,49,18,79,1.85,FALSE
32,34,22,19,1.11,FALSE
51,51,27,10,4.28,TRUE
39,56,13,23,1.43,TRUE
32,32,46,54,4.23,TRUE
37,48,4,64,4.38,TRUE
42,55,5,30,3.37,FALSE
40,48,45,55,1.2,TRUE
58,53,17,28,1.1,FALSE
40,54,7,95,4.22,TRUE
29,32,20,56,1.24,TRUE
29,49,4,20,4.44,TRUE
32,33,46,92,1.82,FALSE
32,46,2,99,3.12,TRUE
50,32,23,2,3.75,TRUE
45,47,40,86,2.47,FALSE
46,57,29,31,4.56,TRUE
27,31,19,73,1.53,FALSE
23,44,35,57,3.7,TRUE
58,58,17,87,3.36,FALSE
37,46,49,6,2.96,TRUE
46,36,19,74,3.5,FALSE
23,54,4,96,1.35,FALSE
35,52,21,17,2.16,FALSE
40,59,24,2,1.65,TRUE
47,34,3,1,1.25,TRUE
34,55,6,4,4.73,TRUE
30,33,41,37,2.04,TRUE
40,40,15,7,2.02,FALSE
51,53,39,46,2.84,TRUE
49,60,16,75,1.88,TRUE
53,46,4,6,1.11,FALSE
42,37,12,29,3.98,FALSE
32,46,30,77,2.73,TRUE
53,48,46,47,4.82,TRUE
40,60,8,69,1.11,FALSE
35,57,23,21,3.61,TRUE
30,43,19,9,3.24,FALSE
29,30,15,55,2.42,TRUE
23,57,42,82,1.43,FALSE
43,49,32,68,1.42,TRUE
49,49,4,74,2.63,FALSE
23,44,39,72,2.04,TRUE
52,36,29,75,2.16,FALSE
24,57,27,81,3.63,FALSE
51,40,7,24,1.57,FALSE
48,45,44,65,1.37,FALSE
28,35,10,69,4.06,FALSE
53,53,39,22,4.53,FALSE
32,60,0,78,2.92,FALSE
51,49,47,4,1.83,TRUE
46,35,33,74,4.16,TRUE
23,43,40,0,2.98,FALSE
24,36,32,9,2.1,FALSE
47,48,27,81,4.35,TRUE
56,39,6,92,2.33,TRUE
33,36,31,87,1.61,FALSE
36,47,4,79,3.73,FALSE
27,32,32,23,3.97,FALSE
36,31,43,46,2,FALSE
54,41,10,77,4.12,TRUE
48,32,30,32,3.4,FALSE
43,53,19,51,3,FALSE
36,50,23,76,1.95,TRUE
43,56,8,67,1.02,TRUE
58,43,30,41,2.91,FALSE
47,38,30,84,3.14,TRUE
54,53,12,36,1.34,TRUE
55,32,8,66,1.58,TRUE
59,42,11,98,3.31,FALSE
23,60,21,70,3.01,TRUE
29,36,47,45,2.5,TRUE
51,49,36,75,3.37,TRUE
37,43,38,62,1.26,FALSE
24,51,26,86,3.92,FALSE
44,48,2,57,2.38,FALSE
37,49,23,29,2.89,TRUE
44,37,26,60,2.7,TRUE
39,48,36,78,4.93,FALSE
43,50,46,84,3.06,FALSE
53,35,13,74,2.07,TRUE
37,31,7,49,3.04,TRUE
58,53,14,1,4.2,FALSE
36,59,10,26,3.42,FALSE
57,49,13,96,3.65,TRUE
53,38,21,29,4.04,TRUE
46,48,4,90,2.78,TRUE
50,39,17,37,2.23,FALSE
22,55,22,13,1.09,FALSE
59,49,24,75,2.38,FALSE
42,47,6,54,1.2,TRUE
30,49,37,32,4.81,FALSE
52,50,32,53,4.56,TRUE
26,32,22,1,2.1,FALSE
53,38,37,18,2.34,FALSE
28,38,31,29,4.18,FALSE
59,53,2,0,2.19,FALSE
25,44,21,58,2.52,TRUE
41,30,32,66,2.49,TRUE
43,41,42,52,2.49,TRUE
45,59,46,39,1.5,TRUE
48,46,33,92,2.17,TRUE
32,38,48,52,2.73,TRUE
38,42,15,86,3.59,TRUE
48,30,35,81,1.49,FALSE
53,57,47,85,2.29,FALSE
34,58,3,93,4.57,TRUE
28,52,16,1,4.33,TRUE
58,47,1,87,3.07,TRUE
50,40,11,1,3.52,FALSE
47,59,25,83,4.45,FALSE
39,46,38,24,1.93,TRUE
55,49,24,92,1.18,TRUE
47,51,35,45,4,TRUE
51,38,47,5,2.27,FALSE
37,37,42,13,3.79,TRUE
31,59,44,80,2.72,FALSE
47,38,21,80,3.07,FALSE
60,38,48,78,1.5,FALSE
45,60,43,39,1.74,TRUE
49,50,22,79,2.23,FALSE
49,37,5,19,4.13,TRUE
48,58,4,28,1.49,TRUE
47,41,39,91,1,TRUE
47,44,42,56,2.55,FALSE
36,33,42,21,2.04,FALSE
36,50,1,30,2.88,FALSE
58,51,35,43,3.19,TRUE
47,56,42,98,4.4,TRUE
41,30,40,63,3.48,FALSE
51,56,27,71,3.65,FALSE
33,48,45,14,4.63,FALSE
37,37,19,17,1.35,FALSE
36,37,34,47,1.8,TRUE
24,31,49,17,1.57,TRUE
40,59,0,75,1.99,TRUE
53,30,36,37,1.34,FALSE
60,30,0,27,3.3,FALSE
41,56,40,68,4.4,TRUE
53,50,5,92,2.39,TRUE
34,52,29,84,3.07,TRUE
31,40,43,52,3.2,TRUE
30,30,27,95,3.57,FALSE
38,39,20,62,4.32,FALSE
23,56,5,73,4.91,FALSE
25,31,46,6,4.98,TRUE
60,33,49,69,3.81,FALSE
49,54,7,4,3.55,TRUE
41,34,36,90,3.68,TRUE
53,44,46,55,4.78,FALSE
24,50,43,65,1.74,FALSE
56,36,0,70,3.94,TRUE
52,33,41,3,4.18,FALSE
50,31,38,2,3.66,TRUE
49,52,30,38,1.37,TRUE
49,59,1,88,3.02,FALSE
